Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2021-02-15,8933,,,22314,,1936,31796,,,43193,,7093,1180,,,25321,,1105,4906,,,8507,,1031,32910,,,9235,,1305,4985,,,41877,,5051,61743,,,610299,,32614,11213,,,63085,,5553,2031,,,10262,,1083,2748,,,30035,,1935,14376,,,114194,,8421,2060,,,33424,,3293,5439,,,32184,,5143,18443,,,74295,,9648,2116,,,41911,,4084,5160,,,23912,,2067,39728,,,123892,,19899,7012,,,10467,,1590,17168,,,112961,,7681,3358,,,37866,,2632,20202,,,68423,,8056,3409,,,53656,,3289,4021,,,19441,,2302,5376,,,54938,,4214,7084,,,32784,,5023,4782,,,66242,,5774,6758,,,56017,,3718,7108,,,50259,,4282,1395,,,14445,,1930,8548,,,52319,,7598,7410,,,31646,,3020,3484,,,26488,,2287,356882,,,1995892,,,,,,,174657
2021-02-16,9005,,,22394,,1948,31840,,,43284,,7108,1361,,,25374,,1114,4936,,,8520,,1031,32996,,,9249,,1307,5059,,,41929,,5061,61927,,,614302,,32895,11227,,,63197,,5573,2032,,,10298,,1094,2806,,,30110,,1958,14542,,,114713,,8474,2066,,,33549,,3303,5495,,,32267,,5177,18444,,,74604,,9778,2132,,,41989,,4117,5144,,,24020,,2097,39786,,,124460,,20055,7021,,,10497,,1598,17201,,,113171,,7781,3236,,,38201,,2647,20428,,,68901,,8178,3482,,,53957,,3316,4047,,,19490,,2311,5416,,,55144,,4252,7045,,,32941,,5041,4781,,,66383,,5809,7206,,,56115,,3728,7201,,,50299,,4301,1365,,,14556,,1947,8701,,,52409,,7637,7447,,,31716,,3029,3575,,,26536,,2321,358950,,,2004575,,,,,,,175986
2021-02-17,8986,,,22507,,1954,31720,,,43485,,7140,1370,,,25487,,1117,4937,,,8541,,1034,33097,,,9291,,1309,5133,,,41993,,5070,62503,,,618117,,33137,11140,,,63416,,5593,2033,,,10335,,1098,2814,,,30171,,1961,15093,,,115027,,8513,2115,,,33679,,3320,5490,,,32353,,5193,18419,,,74821,,9845,2143,,,42094,,4164,5179,,,24079,,2126,39713,,,125169,,20203,7038,,,10525,,1623,17154,,,113417,,7849,3277,,,38418,,2655,20417,,,69314,,8241,3530,,,54270,,3338,4033,,,19578,,2320,5510,,,55354,,4274,7059,,,33066,,5066,4905,,,66584,,5855,7313,,,56298,,3733,7114,,,50511,,4331,1363,,,14646,,1958,8784,,,52521,,7667,7436,,,31852,,3035,3629,,,26644,,2339,360447,,,2013563,,,,,,,177061
2021-02-18,9033,,,22595,,1968,31718,,,43580,,7155,1343,,,25580,,1133,4973,,,8563,,1035,33215,,,9297,,1310,5231,,,42104,,5078,62407,,,621960,,33382,11068,,,63580,,5609,2024,,,10376,,1104,2781,,,30262,,1972,14675,,,115626,,8557,2110,,,33793,,3335,5590,,,32377,,5221,18276,,,75180,,9921,2157,,,42158,,4207,5192,,,24382,,2149,39589,,,125821,,20351,7027,,,10549,,1636,17235,,,113645,,7900,3375,,,38620,,2680,20416,,,69680,,8308,3523,,,54604,,3370,4035,,,19623,,2326,5528,,,55645,,4297,7049,,,33164,,5077,4897,,,66752,,5890,7487,,,56456,,3738,7121,,,50618,,4341,1227,,,14719,,1965,8724,,,52677,,7705,7422,,,31945,,3041,3616,,,26731,,2347,360064,,,2022662,,,,,,,178108
2021-02-19,8996,,,22662,,1982,31701,,,43671,,7173,1288,,,25721,,1136,4945,,,8576,,1038,33328,,,9321,,1313,5163,,,42237,,5094,64420,,,624530,,33565,11034,,,63714,,5617,2024,,,10399,,1109,2839,,,30300,,1979,14713,,,116087,,8621,2082,,,33943,,3374,5594,,,32445,,5235,18104,,,75513,,9981,2163,,,42259,,4237,5225,,,24602,,2184,39435,,,126501,,20419,7037,,,10585,,1641,17309,,,113874,,7921,3340,,,38895,,2689,20351,,,70173,,8383,3546,,,54906,,3382,4027,,,19673,,2330,5556,,,55899,,4317,7048,,,33274,,5087,4963,,,66883,,5912,7746,,,56602,,3744,7110,,,50719,,4365,1315,,,14756,,1977,8615,,,52880,,7752,7507,,,32056,,3051,3589,,,26835,,2357,362113,,,2030491,,,,,,,178965
2021-02-20,9075,,,22722,,1992,31548,,,43725,,7200,1343,,,25800,,1144,4956,,,8592,,1041,33430,,,9348,,1315,5159,,,42313,,5104,64508,,,627849,,33811,10753,,,63944,,5629,1986,,,10383,,1113,2756,,,30358,,1982,14569,,,116531,,8693,2050,,,34053,,3404,5657,,,32506,,5269,17791,,,75816,,10031,2183,,,42326,,4255,5333,,,24680,,2187,39371,,,127040,,20478,7024,,,10619,,1645,17202,,,114116,,7960,3370,,,39123,,2701,20475,,,70445,,8417,3473,,,55264,,3399,4035,,,19710,,2335,5556,,,56138,,4355,7027,,,33421,,5109,4979,,,66979,,5927,7808,,,56737,,3745,7106,,,50830,,4381,1278,,,14816,,1983,8622,,,53018,,7772,7486,,,32165,,3060,3606,,,26909,,2360,361515,,,2038276,,,,,,,179797
2021-02-21,9133,,,22727,,1992,31556,,,43740,,7201,1206,,,25871,,1145,4928,,,8606,,1044,33480,,,9355,,1317,5124,,,42324,,5104,63929,,,629041,,33901,10735,,,63982,,5634,1985,,,10399,,1116,2708,,,30373,,1982,14541,,,116695,,8714,2001,,,34100,,3407,5617,,,32554,,5280,17564,,,75949,,10047,2090,,,42413,,4266,5383,,,24696,,2188,39449,,,127127,,20518,7016,,,10642,,1647,17183,,,114230,,7965,3419,,,39142,,2703,20586,,,70630,,8448,3520,,,55405,,3411,4017,,,19734,,2339,5484,,,56323,,4364,7048,,,33456,,5112,4873,,,67045,,5929,7241,,,56870,,3747,7068,,,50873,,4384,1196,,,14846,,1983,8599,,,53067,,7779,7453,,,32223,,3077,3580,,,26942,,2363,359712,,,2041380,,,,,,,180107
2021-02-22,9140,,,22774,,1993,31561,,,43755,,7207,1112,,,25922,,1145,4890,,,8618,,1045,33485,,,9358,,1318,5012,,,42384,,5106,63908,,,629790,,34048,10732,,,64008,,5642,1989,,,10411,,1117,2702,,,30391,,1982,14498,,,116817,,8733,1939,,,34152,,3421,5608,,,32597,,5293,17485,,,76014,,10078,2108,,,42438,,4270,5386,,,24715,,2190,39518,,,127227,,20580,7008,,,10656,,1649,17210,,,114298,,7967,3379,,,39221,,2714,20638,,,70716,,8474,3456,,,55542,,3424,4004,,,19755,,2342,5535,,,56371,,4378,7013,,,33489,,5118,4778,,,67116,,5937,6589,,,56938,,3750,7019,,,50904,,4390,1209,,,14857,,1983,8472,,,53159,,7784,7493,,,32255,,3085,3532,,,26984,,2373,358408,,,2043632,,,,,,,180536
2021-02-23,9055,,,22871,,2013,31523,,,43869,,7224,1214,,,25978,,1152,4898,,,8630,,1045,33563,,,9376,,1318,5026,,,42564,,5182,64959,,,633404,,34274,10756,,,64188,,5659,1982,,,10432,,1125,2736,,,30468,,1997,14686,,,117144,,8832,2020,,,34260,,3446,5606,,,32717,,5331,17327,,,76361,,10148,2149,,,42489,,4292,5479,,,24940,,2198,39636,,,127822,,20703,7024,,,10672,,1665,17208,,,114569,,8048,3334,,,39468,,2745,20820,,,71174,,8561,3502,,,55958,,3448,4064,,,19792,,2347,5527,,,56497,,4408,6980,,,33615,,5153,4910,,,67230,,5967,7010,,,57108,,3763,7071,,,51038,,4420,1253,,,14954,,1994,8548,,,53307,,7846,7476,,,32352,,3113,3581,,,27019,,2392,360923,,,2052266,,,,,,,181809
2021-02-24,9061,,,22976,,2027,31377,,,44025,,7244,1405,,,26085,,1164,4904,,,8646,,1048,33651,,,9393,,1322,5125,,,42664,,5193,64568,,,636982,,34507,10674,,,64338,,5675,1987,,,10472,,1132,2805,,,30519,,2007,14813,,,117599,,8876,2049,,,34373,,3462,5686,,,32772,,5345,17338,,,76688,,10207,2232,,,42550,,4319,5620,,,25129,,2231,39546,,,128465,,20819,7034,,,10697,,1669,17201,,,114880,,8115,3359,,,39652,,2763,20824,,,71627,,8632,3517,,,56347,,3473,4074,,,19894,,2350,5653,,,56748,,4445,7029,,,33687,,5182,5029,,,67348,,5981,7209,,,57248,,3769,7137,,,51123,,4430,1264,,,15011,,2006,8601,,,53418,,7876,7564,,,32451,,3122,3638,,,27101,,2424,361974,,,2060908,,,,,,,182815
2021-02-25,9044,,,23050,,2033,31382,,,44104,,7254,1208,,,26203,,1169,5000,,,8665,,1048,33783,,,9413,,1323,5144,,,42756,,5217,64002,,,640254,,34706,10540,,,64524,,5684,1983,,,10501,,1149,2746,,,30594,,2011,14625,,,118124,,8924,2015,,,34449,,3480,5685,,,32857,,5361,17073,,,77052,,10257,2196,,,42677,,4341,5749,,,25309,,2256,39456,,,129087,,20899,7011,,,10728,,1677,17188,,,115210,,8177,3370,,,39737,,2776,20754,,,72044,,8695,3551,,,56700,,3498,4052,,,19957,,2355,5389,,,57043,,4475,6985,,,33785,,5193,5048,,,67477,,6006,7139,,,57420,,3780,7092,,,51254,,4451,1229,,,15073,,2011,8530,,,53572,,7913,7509,,,32566,,3142,3625,,,27185,,2431,360103,,,2069370,,,,,,,183692
2021-02-26,9099,,,23108,,2036,31257,,,44213,,7266,1245,,,26278,,1179,5037,,,8679,,1049,33808,,,9430,,1324,5124,,,42892,,5222,63432,,,643391,,34914,10627,,,64613,,5690,1993,,,10530,,1153,2765,,,30632,,2022,14414,,,118542,,8966,1987,,,34568,,3509,5688,,,32947,,5383,16797,,,77342,,10306,2160,,,42762,,4370,5885,,,25501,,2272,39507,,,129545,,20948,7019,,,10764,,1681,17130,,,115467,,8225,3307,,,39910,,2790,20700,,,72384,,8745,3546,,,57033,,3511,4067,,,19985,,2360,5443,,,57219,,4502,7127,,,33806,,5209,5030,,,67602,,6021,7140,,,57587,,3785,7003,,,51364,,4470,1442,,,15116,,2016,8503,,,53725,,7952,7544,,,32692,,3156,3608,,,27255,,2442,359434,,,2076882,,,,,,,184474
2021-02-27,9126,,,23188,,2041,31277,,,44277,,7274,1278,,,26352,,1185,5090,,,8690,,1050,33839,,,9441,,1327,5157,,,43003,,5236,62468,,,646428,,35136,10591,,,64731,,5704,1988,,,10555,,1154,2726,,,30703,,2028,14205,,,118939,,9005,2036,,,34660,,3522,5712,,,33069,,5400,16693,,,77614,,10357,2165,,,42844,,4388,5900,,,25686,,2279,39422,,,130090,,21018,7015,,,10794,,1686,17166,,,115636,,8276,3349,,,39981,,2806,20731,,,72749,,8814,3571,,,57372,,3527,4053,,,20030,,2363,5520,,,57393,,4522,7124,,,33908,,5221,4976,,,67700,,6042,7325,,,57727,,3790,6990,,,51463,,4474,1476,,,15160,,2021,8499,,,53827,,7982,7494,,,32799,,3162,3607,,,27319,,2467,358569,,,2084128,,,,,,,185257
2021-02-28,9129,,,23194,,2041,31257,,,44317,,7275,1240,,,26380,,1185,5060,,,8698,,1052,33904,,,9445,,1330,5169,,,43015,,5238,62380,,,647511,,35273,10546,,,64775,,5708,1985,,,10565,,1156,2655,,,30727,,2028,14072,,,119117,,9013,1995,,,34696,,3532,5709,,,33092,,5404,16484,,,77748,,10386,2102,,,42917,,4395,5916,,,25762,,2284,39481,,,130178,,21144,7010,,,10806,,1687,17236,,,115679,,8283,3383,,,40001,,2814,20830,,,72923,,8854,3602,,,57492,,3536,3983,,,20034,,2368,5570,,,57468,,4527,7148,,,33931,,5225,4935,,,67791,,6066,7053,,,57856,,3794,6936,,,51497,,4480,1427,,,15189,,2021,8463,,,53888,,7984,7498,,,32884,,3164,3559,,,27362,,2468,357717,,,2086938,,,,,,,185715
2021-03-01,9128,,,23209,,2041,31211,,,44378,,7277,1110,,,26450,,1185,4994,,,8712,,1053,33943,,,9451,,1334,5042,,,43083,,5240,62346,,,648360,,35425,10549,,,64798,,5712,1989,,,10573,,1160,2646,,,30729,,2028,14160,,,119175,,9034,1939,,,34736,,3538,5715,,,33135,,5413,16440,,,77844,,10447,2132,,,42957,,4399,5906,,,25809,,2297,39544,,,130277,,21191,7017,,,10815,,1687,17133,,,115789,,8289,3367,,,40072,,2823,20859,,,73032,,8892,3563,,,57653,,3536,3990,,,20035,,2372,5584,,,57493,,4536,7180,,,33948,,5227,4781,,,67889,,6077,6625,,,57892,,3802,6838,,,51528,,4485,1443,,,15202,,2021,8412,,,53954,,7989,7497,,,32928,,3173,3548,,,27375,,2469,356631,,,2089281,,,,,,,186152
2021-03-02,9149,,,23286,,2052,31248,,,44507,,7352,1211,,,26530,,1192,5007,,,8733,,1055,34111,,,9467,,1335,5124,,,43215,,5261,63679,,,651742,,35604,10617,,,64918,,5727,1992,,,10593,,1164,2764,,,30790,,2032,14145,,,119586,,9080,2024,,,34819,,3555,5728,,,33256,,5433,16412,,,78137,,10481,2152,,,43025,,4422,5931,,,26014,,2322,39598,,,130840,,21315,7023,,,10832,,1693,17036,,,116132,,8381,3252,,,40364,,2844,21188,,,73317,,8982,3522,,,58040,,3559,4047,,,20046,,2373,5613,,,57639,,4567,7113,,,34074,,5282,4832,,,68027,,6107,7105,,,57952,,3802,6902,,,51696,,4493,1299,,,15239,,2047,8551,,,54034,,8020,7427,,,32915,,3178,3592,,,27429,,2477,359394,,,2097194,,,,,,,187187
2021-03-03,9118,,,23381,,2071,31218,,,44618,,7372,1214,,,26592,,1195,5060,,,8757,,1056,34129,,,9484,,1338,5155,,,43331,,5277,63834,,,654867,,35788,10614,,,65033,,5743,1986,,,10619,,1168,2825,,,30838,,2039,13917,,,120040,,9132,1972,,,34942,,3577,5726,,,33386,,5451,16361,,,78366,,10512,2164,,,43116,,4441,5952,,,26320,,2358,39636,,,131327,,21400,7019,,,10857,,1702,17038,,,116341,,8445,3308,,,40622,,2854,21145,,,73698,,9041,3657,,,58342,,3584,4032,,,20113,,2379,5708,,,57776,,4585,7144,,,34169,,5328,4960,,,68150,,6128,7225,,,58136,,3811,7023,,,51791,,4499,1358,,,15294,,2050,8583,,,54126,,8048,7478,,,33034,,3183,3623,,,27521,,2489,360182,,,2104987,,,,,,,188044
2021-03-04,9174,,,23446,,2078,31229,,,44693,,7384,1246,,,26650,,1204,5131,,,8773,,1057,34131,,,9504,,1339,5195,,,43459,,5292,64115,,,658103,,36034,10636,,,65120,,5745,1980,,,10639,,1174,2745,,,30911,,2041,13968,,,120374,,9179,1965,,,35081,,3591,5741,,,33515,,5477,16352,,,78595,,10546,2174,,,43189,,4460,5996,,,26435,,2369,39568,,,131881,,21511,7021,,,10875,,1707,16890,,,116647,,8471,3406,,,40721,,2862,21093,,,74018,,9139,3697,,,58704,,3602,4042,,,20151,,2380,5904,,,57933,,4599,7074,,,34272,,5343,5019,,,68292,,6138,7077,,,58311,,3814,6932,,,51912,,4509,1618,,,15335,,2053,8615,,,54224,,8075,7383,,,33157,,3192,3611,,,27588,,2501,360728,,,2112508,,,,,,,188866
2021-03-05,9241,,,23522,,2078,31215,,,44763,,7407,1165,,,26741,,1205,5146,,,8801,,1058,34180,,,9513,,1342,5189,,,43568,,5320,64469,,,660762,,36158,10614,,,65250,,5754,1981,,,10653,,1175,2731,,,30980,,2051,13933,,,120692,,9232,1977,,,35178,,3606,5743,,,33611,,5502,16351,,,78814,,10588,2175,,,43276,,4476,5973,,,26566,,2377,39510,,,132370,,21576,7021,,,10894,,1710,16939,,,116848,,8529,3360,,,40906,,2873,21127,,,74336,,9194,3668,,,59113,,3616,4037,,,20189,,2387,5916,,,58069,,4613,7105,,,34360,,5376,4959,,,68371,,6149,6988,,,58469,,3817,6899,,,52034,,4526,1495,,,15379,,2057,8662,,,54328,,8111,7486,,,33287,,3203,3622,,,27662,,2512,360877,,,2119305,,,,,,,189578
2021-03-06,9312,,,23567,,2081,31145,,,44891,,7470,1216,,,26809,,1207,5208,,,8818,,1058,34274,,,9530,,1343,5217,,,43674,,5326,64884,,,663111,,36337,10596,,,65326,,5758,1982,,,10667,,1181,2699,,,31034,,2053,13986,,,121167,,9276,1955,,,35262,,3612,5754,,,33689,,5520,16313,,,79020,,10612,2121,,,43385,,4545,5956,,,26742,,2392,39562,,,132834,,21685,7045,,,10916,,1713,16876,,,117076,,8563,3289,,,41142,,2884,21279,,,74590,,9227,3586,,,59485,,3630,4047,,,20219,,2392,5936,,,58211,,4626,7112,,,34439,,5395,4914,,,68485,,6162,7057,,,58619,,3822,6835,,,52136,,4528,1410,,,15425,,2066,8566,,,54463,,8156,7443,,,33385,,3210,3620,,,27749,,2527,361195,,,2125866,,,,,,,190357
2021-03-07,9323,,,23570,,2082,31141,,,44905,,7482,1130,,,26852,,1207,5148,,,8821,,1058,34308,,,9538,,1346,5156,,,43714,,5328,64969,,,664088,,36416,10551,,,65360,,5758,1976,,,10675,,1182,2680,,,31049,,2053,13865,,,121357,,9288,1936,,,35348,,3616,5748,,,33725,,5524,16313,,,79075,,10628,2083,,,43443,,4555,5956,,,26783,,2394,39630,,,132926,,21733,7030,,,10929,,1714,16896,,,117157,,8565,3308,,,41167,,2891,21201,,,74807,,9232,3594,,,59586,,3643,4019,,,20247,,2394,5881,,,58310,,4630,7095,,,34484,,5397,4836,,,68543,,6162,6812,,,58743,,3827,6719,,,52185,,4529,1348,,,15477,,2068,8483,,,54535,,8157,7440,,,33425,,3216,3587,,,27776,,2529,360162,,,2128600,,,,,,,190604
2021-03-08,9298,,,23579,,2086,31155,,,44912,,7489,1110,,,26870,,1207,5065,,,8833,,1059,34249,,,9542,,1348,5131,,,43749,,5329,65118,,,664797,,36549,10568,,,65369,,5762,1981,,,10680,,1184,2677,,,31056,,2053,13842,,,121482,,9301,1909,,,35382,,3622,5757,,,33742,,5534,16328,,,79121,,10634,2089,,,43465,,4563,5981,,,26800,,2402,39675,,,132997,,21764,7035,,,10934,,1716,16957,,,117200,,8565,3271,,,41235,,2898,21222,,,74883,,9256,3497,,,59723,,3651,4022,,,20255,,2400,5475,,,58395,,4635,7115,,,34501,,5399,4735,,,68601,,6164,6536,,,58841,,3831,6661,,,52211,,4530,1348,,,15487,,2074,8502,,,54577,,8159,7460,,,33466,,3229,3583,,,27792,,2530,359352,,,2130477,,,,,,,190923
2021-03-09,9266,,,23699,,2096,31168,,,45003,,7512,1152,,,26926,,1207,5044,,,8852,,1060,34317,,,9566,,1349,5171,,,43877,,5361,65934,,,667921,,36706,10616,,,65452,,5782,1990,,,10700,,1185,2672,,,31139,,2064,13933,,,121831,,9326,1979,,,35487,,3647,5753,,,33867,,5552,16402,,,79347,,10691,2044,,,43522,,4587,5973,,,26973,,2405,39650,,,133490,,21858,7062,,,10969,,1724,16989,,,117414,,8634,3339,,,41349,,2905,21471,,,75249,,9328,3586,,,60094,,3675,4057,,,20289,,2405,5383,,,58564,,4654,7043,,,34638,,5420,4834,,,68725,,6173,7046,,,58990,,3838,6760,,,52311,,4544,1229,,,15530,,2090,8587,,,54666,,8237,7422,,,33584,,3234,3628,,,27860,,2540,361500,,,2137884,,,,,,,191789
2021-03-10,9279,,,23761,,2100,31152,,,45098,,7544,1298,,,26979,,1206,5049,,,8874,,1064,34393,,,9578,,1350,5185,,,43898,,5373,66109,,,670712,,36906,10622,,,65524,,5779,1998,,,10724,,1191,2690,,,31204,,2066,13824,,,122186,,9365,1955,,,35591,,3664,5764,,,33964,,5569,16420,,,79545,,10733,2054,,,43603,,4614,5976,,,27074,,2418,39637,,,133950,,21918,7043,,,10990,,1729,16965,,,117608,,8683,3391,,,41534,,2919,21481,,,75592,,9382,3537,,,60478,,3689,4050,,,20338,,2405,5203,,,58728,,4668,7074,,,34714,,5433,4975,,,68872,,6176,6965,,,59122,,3842,6820,,,52396,,4555,1247,,,15573,,2095,8653,,,54747,,8267,7498,,,33686,,3241,3640,,,27915,,2544,361947,,,2144558,,,,,,,192488
2021-03-11,9307,,,23821,,2106,31149,,,45158,,7558,1245,,,27049,,1208,5141,,,8890,,1064,34399,,,9598,,1353,5164,,,43975,,5388,65946,,,673363,,37097,10617,,,65590,,5783,2000,,,10740,,1196,2636,,,31272,,2073,13874,,,122469,,9396,1919,,,35684,,3681,5783,,,34025,,5578,16249,,,79806,,10782,2013,,,43688,,4652,5993,,,27257,,2435,39478,,,134433,,21986,7061,,,11007,,1730,16984,,,117778,,8719,3335,,,41678,,2924,21513,,,75883,,9420,3689,,,60843,,3698,4053,,,20372,,2406,5033,,,58898,,4685,7093,,,34792,,5442,5040,,,68979,,6185,7257,,,59261,,3849,6790,,,52471,,4544,1220,,,15610,,2097,8620,,,54869,,8308,7447,,,33793,,3247,3642,,,27976,,2552,361690,,,2151028,,,,,,,193142
2021-03-12,9336,,,23889,,2111,31161,,,45213,,7570,1189,,,27110,,1209,5173,,,8905,,1067,34421,,,9613,,1355,5167,,,44084,,5398,64087,,,676260,,37254,10598,,,65656,,5794,1991,,,10761,,1197,2662,,,31303,,2085,13850,,,122737,,9429,1906,,,35795,,3698,5801,,,34108,,5584,16237,,,80021,,10837,1969,,,43775,,4684,5980,,,27500,,2454,39489,,,134837,,22056,7052,,,11027,,1755,16978,,,117952,,8756,3381,,,41810,,2942,21608,,,76143,,9487,3591,,,61237,,3732,4043,,,20408,,2410,4855,,,59155,,4701,7107,,,34877,,5450,4987,,,69121,,6198,7457,,,59406,,3853,6784,,,52568,,4548,1393,,,15639,,2100,8635,,,54952,,8324,7445,,,33899,,3255,3688,,,28010,,2557,360021,,,2157771,,,,,,,193850
2021-03-13,9345,,,23953,,2114,31181,,,45244,,7581,1203,,,27165,,1216,5174,,,8913,,1067,34535,,,9633,,1358,5160,,,44196,,5401,63943,,,678798,,37461,10554,,,65706,,5802,2025,,,10770,,1198,2635,,,31371,,2098,13887,,,123196,,9477,1923,,,35865,,3716,5787,,,34198,,5608,16061,,,80267,,10863,1936,,,43850,,4693,5977,,,27619,,2457,39556,,,135194,,22115,7053,,,11031,,1760,16993,,,118089,,8771,3408,,,41850,,2953,21593,,,76518,,9545,3622,,,61497,,3754,4037,,,20458,,2412,4684,,,59292,,4718,7077,,,34962,,5459,4967,,,69236,,6201,7671,,,59545,,3857,6815,,,52640,,4555,1352,,,15681,,2102,8580,,,55083,,8347,7440,,,33996,,3265,3670,,,28059,,2565,359844,,,2163875,,,,,,,194489
2021-03-14,9427,,,23962,,2116,31157,,,45266,,7582,1119,,,27216,,1216,5138,,,8926,,1068,34535,,,9661,,1359,5091,,,44235,,5403,63311,,,679730,,37530,10508,,,65731,,5802,2012,,,10780,,1200,2629,,,31374,,2098,13850,,,123386,,9485,1912,,,35898,,3723,5799,,,34224,,5610,16056,,,80309,,10879,1948,,,43861,,4705,5973,,,27745,,2458,39610,,,135278,,22145,7044,,,11047,,1760,17024,,,118135,,8774,3434,,,41863,,2959,21609,,,76680,,9555,3630,,,61572,,3775,4008,,,20474,,2414,4675,,,59353,,4722,7087,,,34987,,5463,4867,,,69284,,6203,7395,,,59670,,3860,6662,,,52711,,4555,1341,,,15698,,2103,8592,,,55122,,8351,7477,,,34038,,3270,3658,,,28074,,2566,358578,,,2166290,,,,,,,194709
2021-03-15,9588,,,23971,,2117,31156,,,45268,,7584,1131,,,27228,,1216,5063,,,8944,,1068,34542,,,9662,,1359,4995,,,44296,,5405,63453,,,680178,,37646,10516,,,65743,,5802,2019,,,10783,,1200,2626,,,31376,,2098,13835,,,123459,,9503,1882,,,35909,,3728,5792,,,34254,,5616,16037,,,80340,,10884,1949,,,43892,,4708,5990,,,27778,,2468,39661,,,135327,,22166,7052,,,11050,,1761,17097,,,118147,,8775,3455,,,41872,,2966,21672,,,76788,,9561,3610,,,61702,,3784,4016,,,20478,,2414,4707,,,59375,,4726,7042,,,35008,,5465,4771,,,69337,,6204,6992,,,59736,,3864,6507,,,52771,,4555,1326,,,15710,,2103,8500,,,55187,,8351,7484,,,34079,,3277,3678,,,28081,,2570,358144,,,2167729,,,,,,,194944
2021-03-16,9571,,,23981,,2117,31162,,,45274,,7585,1121,,,27245,,1216,5009,,,8953,,1068,34529,,,9666,,1359,5009,,,44303,,5407,63579,,,680645,,37694,10508,,,65753,,5802,2020,,,10791,,1200,2620,,,31384,,2098,13903,,,123473,,9506,1883,,,35926,,3738,5781,,,34278,,5625,16025,,,80361,,10897,1953,,,43902,,4733,5989,,,27808,,2469,39662,,,135396,,22181,7052,,,11053,,1761,17084,,,118191,,8778,3406,,,41955,,2972,21719,,,76879,,9564,3563,,,61836,,3798,4042,,,20485,,2414,4737,,,59410,,4733,7063,,,35010,,5467,4821,,,69352,,6205,6757,,,59763,,3868,6475,,,52808,,4558,1222,,,15723,,2103,8510,,,55214,,8353,7481,,,34104,,3278,3716,,,28085,,2572,357972,,,2169007,,,,,,,195119
2021-03-17,9347,,,24074,,2126,31197,,,45330,,7588,1193,,,27342,,1221,5033,,,8974,,1070,34579,,,9687,,1362,5088,,,44426,,5432,64694,,,683381,,37851,10582,,,65842,,5814,2027,,,10813,,1203,2694,,,31463,,2115,14090,,,123869,,9541,1919,,,36032,,3764,5809,,,34359,,5654,16114,,,80599,,10951,2008,,,43955,,4755,6082,,,27927,,2479,39715,,,135829,,22264,7068,,,11076,,1765,17080,,,118384,,8819,3316,,,42117,,2985,21881,,,77134,,9640,3582,,,62135,,3825,4101,,,20546,,2424,4500,,,59556,,4760,7118,,,35104,,5491,5507,,,69186,,6206,7049,,,59892,,3872,6490,,,52945,,4578,1264,,,15755,,2113,8673,,,55299,,8375,7497,,,34220,,3288,3659,,,28211,,2577,360956,,,2175462,,,,,,,195908
